id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Ju_31308523_LB.exponential_2113	2799086	2800533	+	1448	TTS	2	b2670,b2672	0	0
TU_Ju_31308523_LB.exponential_2114	2799490	2800092	-	603	TTS	1	b2671	0	0
TU_Ju_31308523_LB.exponential_2115	2799490	2800132	-	643	TTS	1	b2671	0	0
TU_Ju_31308523_LB.exponential_2116	2799490	2800600	-	1111	TTS	1	b2671	0	0
TU_Ju_31308523_LB.exponential_2117	2799490	2800694	-	1205	TTS	1	b2671	0	0
TU_Ju_31308523_LB.exponential_2118	2800120	2800533	+	414	TTS	1	b2672	0	0
TU_Ju_31308523_LB.exponential_2119	2800655	2804606	+	3952	TTS	4	b2673,b2674,b2675,b2676	0	0
TU_Ju_31308523_LB.exponential_2120	2804749	2808168	+	3420	TTS	3	b2677,b2678,b2679	0	0
TU_Ju_31308523_LB.exponential_2121	2804749	2807106	+	2358	TTS	2	b2677,b2678	0	0
TU_Ju_31308523_LB.exponential_2122	2807073	2808168	+	1096	TTS	1	b2679	0	0
TU_Ju_31308523_LB.exponential_2123	2809568	2811376	+	1809	TTS	3	b2682,b2683,b2684	0	0
TU_Ju_31308523_LB.exponential_2124	2809568	2814190	+	4623	TTS	5	b2682,b2683,b2684,b2685,b2686	0	0
TU_Ju_31308523_LB.exponential_2125	2810746	2811376	+	631	TTS	1	b2684	0	0
TU_Ju_31308523_LB.exponential_2126	2810746	2814190	+	3445	TTS	3	b2684,b2685,b2686	0	0
TU_Ju_31308523_LB.exponential_2127	2813114	2814190	+	1077	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2128	2813650	2814190	+	541	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2129	2814159	2814787	-	629	TTS	1	b2687	0	0
TU_Ju_31308523_LB.exponential_2130	2814159	2815066	-	908	TTS	1	b2687	0	0
TU_Ju_31308523_LB.exponential_2131	2814159	2816663	-	2505	TTS	2	b2688,b2687	0	0
TU_Ju_31308523_LB.exponential_2132	2814159	2816753	-	2595	TTS	2	b2688,b2687	0	0
TU_Ju_31308523_LB.exponential_2133	2814159	2816874	-	2716	TTS	2	b2688,b2687	0	0
TU_Ju_31308523_LB.exponential_2134	2814159	2817528	-	3370	TTS	4	b2690,b2689,b2688,b2687	0	0
TU_Ju_31308523_LB.exponential_2135	2817783	2818700	-	918	TTS	5	b2695,b2694,b2693,b2692,b2691	0	0
TU_Ju_31308523_LB.exponential_2136	2818924	2819273	-	350	TTS	1	b2696	0	0
TU_Ju_31308523_LB.exponential_2137	2818924	2819686	-	763	TTS	1	b2696	0	0
TU_Ju_31308523_LB.exponential_2138	2818924	2822090	-	3167	TTS	2	b2697,b2696	0	0
TU_Ju_31308523_LB.exponential_2139	2822663	2823818	-	1156	TTS	1	b2699	0	0
TU_Ju_31308523_LB.exponential_2140	2822663	2824373	-	1711	TTS	2	b2700,b2699	0	0
TU_Ju_31308523_LB.exponential_2141	2822663	2824393	-	1731	TTS	2	b2700,b2699	0	0
TU_Ju_31308523_LB.exponential_2142	2822663	2825607	-	2945	TTS	3	b2701,b2700,b2699	0	0
TU_Ju_31308523_LB.exponential_2143	2824455	2825607	-	1153	TTS	1	b2701	0	0
TU_Ju_31308523_LB.exponential_2144	2825790	2828590	+	2801	TTS	4	b2702,b2703,b2704,b2705	0	0
TU_Ju_31308523_LB.exponential_2145	2825790	2830827	+	5038	TTS	7	b2702,b2703,b2704,b2705,b2706,b2707,b2708	0	0
TU_Ju_31308523_LB.exponential_2146	2828960	2830827	+	1868	TTS	2	b2707,b2708	0	0
TU_Ju_31308523_LB.exponential_2147	2838210	2839288	-	1079	TTS	1	b2714	0	0
TU_Ju_31308523_LB.exponential_2148	2841527	2842507	+	981	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2149	2841547	2842507	+	961	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2150	2842082	2842507	+	426	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2151	2842417	2843102	-	686	TTS	1	b2717	0	0
TU_Ju_31308523_LB.exponential_2152	2842417	2843800	-	1384	TTS	2	b2718,b2717	0	0
TU_Ju_31308523_LB.exponential_2153	2850838	2854326	+	3489	TTS	4	b2727,b2728,b2729,b2730	0	0
TU_Ju_31308523_LB.exponential_2154	2852674	2854326	+	1653	TTS	1	b2730	0	0
TU_Ju_31308523_LB.exponential_2155	2852777	2854326	+	1550	TTS	1	b2730	0	0
TU_Ju_31308523_LB.exponential_2156	2853472	2854326	+	855	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2157	2853688	2854326	+	639	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2158	2853810	2854326	+	517	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2159	2856419	2856828	-	410	TTS	1	b2732	0	0
TU_Ju_31308523_LB.exponential_2160	2857023	2859757	+	2735	TTS	1	b2733	0	0
TU_Ju_31308523_LB.exponential_2161	2860411	2861256	-	846	TTS	1	b2735	0	0
TU_Ju_31308523_LB.exponential_2162	2860411	2861312	-	902	TTS	1	b2735	0	0
TU_Ju_31308523_LB.exponential_2163	2866471	2868117	-	1647	TTS	1	b2741	0	0
TU_Ju_31308523_LB.exponential_2164	2866471	2868283	-	1813	TTS	1	b2741	0	0
TU_Ju_31308523_LB.exponential_2165	2866471	2870686	-	4216	TTS	4	b2744,b2743,b2742,b2741	0	0
TU_Ju_31308523_LB.exponential_2166	2866509	2868117	-	1609	TTS	1	b2741	0	0
TU_Ju_31308523_LB.exponential_2167	2866509	2868283	-	1775	TTS	1	b2741	0	0
TU_Ju_31308523_LB.exponential_2168	2866509	2870686	-	4178	TTS	4	b2744,b2743,b2742,b2741	0	0
TU_Ju_31308523_LB.exponential_2169	2866509	2872900	-	6392	TTS	8	b2748,b2747,b2746,b2745,b2744,b2743,b2742,b2741	0	0
TU_Ju_31308523_LB.exponential_2170	2887525	2891963	-	4439	TTS	3	b2764,b2763,b2762	0	0
TU_Ju_31308523_LB.exponential_2171	2892189	2892744	+	556	TTS	1	b2765	0	0
TU_Ju_31308523_LB.exponential_2172	2904074	2904406	-	333	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2173	2904074	2904461	-	388	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2174	2904074	2905442	-	1369	TTS	1	b2777	0	0
TU_Ju_31308523_LB.exponential_2175	2904686	2905442	-	757	TTS	1	b2777	0	0
TU_Ju_31308523_LB.exponential_2176	2906591	2908438	-	1848	TTS	1	b2779	0	0
TU_Ju_31308523_LB.exponential_2177	2906591	2909713	-	3123	TTS	2	b2780,b2779	0	0
TU_Ju_31308523_LB.exponential_2178	2906591	2910110	-	3520	TTS	2	b2780,b2779	0	0
TU_Ju_31308523_LB.exponential_2179	2906591	2911368	-	4778	TTS	5	b2783,b2782,b2781,b2780,b2779	0	0
TU_Ju_31308523_LB.exponential_2180	2918004	2918431	-	428	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2181	2918004	2919038	-	1035	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2182	2918004	2919050	-	1047	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2183	2918004	2919259	-	1256	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2184	2918004	2920873	-	2870	TTS	2	b2788,b2787	0	0
TU_Ju_31308523_LB.exponential_2185	2922421	2923013	-	593	TTS	1	b2790	0	0
TU_Ju_31308523_LB.exponential_2186	2922421	2924137	-	1717	TTS	3	b2792,b2791,b2790	0	0
TU_Ju_31308523_LB.exponential_2187	2922421	2924524	-	2104	TTS	4	b4408,b2792,b2791,b2790	0	0
TU_Ju_31308523_LB.exponential_2188	2924160	2924524	-	365	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2189	2924160	2924620	-	461	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2190	2924160	2925313	-	1154	TTS	1	b2793	0	0
TU_Ju_31308523_LB.exponential_2191	2924677	2925313	-	637	TTS	1	b2793	0	0
TU_Ju_31308523_LB.exponential_2192	2925317	2927708	+	2392	TTS	2	b2794,b2795	0	0
TU_Ju_31308523_LB.exponential_2193	2926271	2927708	+	1438	TTS	1	b2795	0	0
TU_Ju_31308523_LB.exponential_2194	2927935	2929550	+	1616	TTS	1	b2796	0	0
TU_Ju_31308523_LB.exponential_2195	2927935	2930978	+	3044	TTS	2	b2796,b2797	0	0
TU_Ju_31308523_LB.exponential_2196	2928102	2929550	+	1449	TTS	1	b2796	0	0
TU_Ju_31308523_LB.exponential_2197	2928102	2930978	+	2877	TTS	2	b2796,b2797	0	0
TU_Ju_31308523_LB.exponential_2198	2929694	2930978	+	1285	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2199	2931813	2933223	-	1411	TTS	1	b2799	0	0
TU_Ju_31308523_LB.exponential_2200	2938512	2939347	+	836	TTS	1	b2804	0	0
TU_Ju_31308523_LB.exponential_2201	2938512	2940142	+	1631	TTS	2	b2804,b2805	0	0
TU_Ju_31308523_LB.exponential_2202	2938717	2939347	+	631	TTS	1	b2804	0	0
TU_Ju_31308523_LB.exponential_2203	2938717	2940142	+	1426	TTS	2	b2804,b2805	0	0
TU_Ju_31308523_LB.exponential_2204	2939320	2940142	+	823	TTS	1	b2805	0	0
TU_Ju_31308523_LB.exponential_2205	2940106	2940782	-	677	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2206	2940106	2941718	-	1613	TTS	2	b2807,b2806	0	0
TU_Ju_31308523_LB.exponential_2207	2940106	2941995	-	1890	TTS	2	b2807,b2806	0	0
TU_Ju_31308523_LB.exponential_2208	2940106	2942639	-	2534	TTS	3	b2808,b2807,b2806	0	0
TU_Ju_31308523_LB.exponential_2209	2942219	2942898	+	680	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2210	2942695	2942898	+	204	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2211	2942695	2945033	+	2339	TTS	3	b4443,b2810,b2811	0	0
TU_Ju_31308523_LB.exponential_2212	2942869	2943213	-	345	TTS	1	b2809	0	0
TU_Ju_31308523_LB.exponential_2213	2942869	2943452	-	584	TTS	1	b2809	0	0
TU_Ju_31308523_LB.exponential_2214	2942869	2946660	-	3792	TTS	2	b2812,b2809	0	0
TU_Ju_31308523_LB.exponential_2215	2942869	2947208	-	4340	TTS	3	b2813,b2812,b2809	0	0
TU_Ju_31308523_LB.exponential_2216	2942869	2949063	-	6195	TTS	4	b2817,b2813,b2812,b2809	0	0
TU_Ju_31308523_LB.exponential_2217	2943207	2945033	+	1827	TTS	2	b2810,b2811	0	0
TU_Ju_31308523_LB.exponential_2218	2943318	2945033	+	1716	TTS	2	b2810,b2811	0	0
TU_Ju_31308523_LB.exponential_2219	2944482	2945033	+	552	TTS	1	b2811	0	0
TU_Ju_31308523_LB.exponential_2220	2944991	2946660	-	1670	TTS	1	b2812	0	0
TU_Ju_31308523_LB.exponential_2221	2944991	2947208	-	2218	TTS	2	b2813,b2812	0	0
TU_Ju_31308523_LB.exponential_2222	2944991	2949063	-	4073	TTS	3	b2817,b2813,b2812	0	0
TU_Ju_31308523_LB.exponential_2223	2945856	2946660	-	805	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2224	2945856	2947208	-	1353	TTS	1	b2813	0	0
TU_Ju_31308523_LB.exponential_2225	2945856	2947261	-	1406	TTS	1	b2813	0	0
TU_Ju_31308523_LB.exponential_2226	2945856	2949063	-	3208	TTS	2	b2817,b2813	0	0
TU_Ju_31308523_LB.exponential_2227	2947208	2947715	+	508	TTS	3	b2814,b2815,b2816	0	0
TU_Ju_31308523_LB.exponential_2228	2947381	2947715	+	335	TTS	3	b2814,b2815,b2816	0	0
TU_Ju_31308523_LB.exponential_2229	2949210	2950631	+	1422	TTS	1	b2818	0	0
TU_Ju_31308523_LB.exponential_2230	2949384	2950631	+	1248	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2231	2950175	2950631	+	457	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2232	2950391	2956201	-	5811	TTS	2	b2820,b2819	0	0
TU_Ju_31308523_LB.exponential_2233	2950391	2959461	-	9071	TTS	3	b2821,b2820,b2819	0	0
TU_Ju_31308523_LB.exponential_2234	2950580	2956201	-	5622	TTS	2	b2820,b2819	0	0
TU_Ju_31308523_LB.exponential_2235	2950580	2959461	-	8882	TTS	3	b2821,b2820,b2819	0	0
TU_Ju_31308523_LB.exponential_2236	2964312	2966116	-	1805	TTS	2	b2828,b2827	0	0
TU_Ju_31308523_LB.exponential_2237	2964312	2969005	-	4694	TTS	4	b2830,b2829,b2828,b2827	0	0
TU_Ju_31308523_LB.exponential_2238	2969493	2971169	+	1677	TTS	2	b2831,b2832	0	0
TU_Ju_31308523_LB.exponential_2239	2969615	2971169	+	1555	TTS	2	b2831,b2832	0	0
TU_Ju_31308523_LB.exponential_2240	2970393	2971169	+	777	TTS	1	b2832	0	0
TU_Ju_31308523_LB.exponential_2241	2970393	2971521	+	1129	TTS	2	b2832,b2833	0	0
TU_Ju_31308523_LB.exponential_2242	2971237	2971521	+	285	TTS	1	b2833	0	0
TU_Ju_31308523_LB.exponential_2243	2971237	2972706	+	1470	TTS	2	b2833,b2834	0	0
TU_Ju_31308523_LB.exponential_2244	2971251	2972706	+	1456	TTS	2	b2833,b2834	0	0
TU_Ju_31308523_LB.exponential_2245	2971251	2971521	+	271	TTS	1	b2833	0	0
TU_Ju_31308523_LB.exponential_2246	2971564	2972706	+	1143	TTS	1	b2834	0	0
TU_Ju_31308523_LB.exponential_2247	2972637	2973172	-	536	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2248	2972637	2974560	-	1924	TTS	1	b2835	0	0
TU_Ju_31308523_LB.exponential_2249	2972637	2976050	-	3414	TTS	2	b2836,b2835	0	0
TU_Ju_31308523_LB.exponential_2250	2976101	2976189	-	89	TTS	1	b4444	0	0
TU_Ju_31308523_LB.exponential_2251	2976101	2976385	-	285	TTS	2	b4445,b4444	0	0
TU_Ju_31308523_LB.exponential_2252	2976568	2977708	+	1141	TTS	1	b2837	0	0
TU_Ju_31308523_LB.exponential_2253	2979747	2980708	-	962	TTS	1	b2840	0	0
TU_Ju_31308523_LB.exponential_2254	2979747	2981729	-	1983	TTS	1	b2840	0	0
TU_Ju_31308523_LB.exponential_2255	2979747	2981969	-	2223	TTS	1	b2840	0	0
TU_Ju_31308523_LB.exponential_2256	2980724	2981729	-	1006	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2257	2980724	2981969	-	1246	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2258	2982450	2983246	-	797	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2259	2982450	2983254	-	805	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2260	2982450	2983354	-	905	TTS	1	b2842	0	0
TU_Ju_31308523_LB.exponential_2261	2982450	2984195	-	1746	TTS	2	b2843,b2842	0	0
TU_Ju_31308523_LB.exponential_2262	2985811	2987126	+	1316	TTS	1	b2845	0	0
TU_Ju_31308523_LB.exponential_2263	2987510	2988237	+	728	TTS	1	b2846	0	0
TU_Ju_31308523_LB.exponential_2264	3003970	3004673	-	704	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2265	3003970	3005847	-	1878	TTS	1	b2869	0	0
TU_Ju_31308523_LB.exponential_2266	3011721	3012610	+	890	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2267	3011907	3012430	+	524	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2268	3011907	3012610	+	704	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2269	3011972	3012610	+	639	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2270	3011972	3012430	+	459	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2271	3012393	3014089	-	1697	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2272	3012393	3015219	-	2827	TTS	2	b2876,b2875	0	0
TU_Ju_31308523_LB.exponential_2273	3023280	3024216	+	937	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2274	3028488	3029000	-	513	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2275	3033612	3036325	-	2714	TTS	2	b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2276	3033612	3039766	-	6155	TTS	5	b2894,b2893,b2892,b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2277	3033612	3039776	-	6165	TTS	5	b2894,b2893,b2892,b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2278	3033612	3039851	-	6240	TTS	5	b2894,b2893,b2892,b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2279	3033612	3040088	-	6477	TTS	5	b2894,b2893,b2892,b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2280	3033612	3041099	-	7488	TTS	7	b2897,b2896,b2894,b2893,b2892,b2891,b2890	0	0
TU_Ju_31308523_LB.exponential_2281	3036319	3039766	-	3448	TTS	3	b2894,b2893,b2892	0	0
TU_Ju_31308523_LB.exponential_2282	3036319	3039776	-	3458	TTS	3	b2894,b2893,b2892	0	0
TU_Ju_31308523_LB.exponential_2283	3036319	3040088	-	3770	TTS	3	b2894,b2893,b2892	0	0
TU_Ju_31308523_LB.exponential_2284	3036319	3041099	-	4781	TTS	5	b2897,b2896,b2894,b2893,b2892	0	0
TU_Ju_31308523_LB.exponential_2285	3039822	3040416	+	595	TTS	1	b2895	0	0
TU_Ju_31308523_LB.exponential_2286	3041148	3042476	+	1329	TTS	1	b2898	0	0
TU_Ju_31308523_LB.exponential_2287	3041281	3042476	+	1196	TTS	1	b2898	0	0
TU_Ju_31308523_LB.exponential_2288	3043485	3045144	+	1660	TTS	2	b2901,ECK125203394	0	0
TU_Ju_31308523_LB.exponential_2289	3043638	3045144	+	1507	TTS	2	b2901,ECK125203394	0	0
TU_Ju_31308523_LB.exponential_2290	3045107	3046141	-	1035	TTS	1	b2902	0	0
TU_Ju_31308523_LB.exponential_2291	3045107	3050775	-	5669	TTS	4	b2905,b2904,b2903,b2902	0	0
TU_Ju_31308523_LB.exponential_2292	3046122	3050775	-	4654	TTS	3	b2905,b2904,b2903	0	0
TU_Ju_31308523_LB.exponential_2293	3047815	3050775	-	2961	TTS	2	b2905,b2904	0	0
TU_Ju_31308523_LB.exponential_2294	3049096	3050775	-	1680	TTS	2	b2905,b2904	0	0
TU_Ju_31308523_LB.exponential_2295	3051042	3055472	-	4431	TTS	4	b2909,b2908,b2907,b2906	0	0
TU_Ju_31308523_LB.exponential_2296	3055448	3056165	+	718	TTS	2	b2910,b2911	0	0
TU_Ju_31308523_LB.exponential_2297	3055489	3056165	+	677	TTS	2	b2910,b2911	0	0
TU_Ju_31308523_LB.exponential_2298	3055758	3056165	+	408	TTS	1	b2911	0	0
TU_Ju_31308523_LB.exponential_2299	3057127	3058455	-	1329	TTS	1	b2913	0	0
TU_Ju_31308523_LB.exponential_2300	3057127	3058548	-	1422	TTS	1	b2913	0	0
TU_Ju_31308523_LB.exponential_2301	3057127	3059353	-	2227	TTS	2	b2914,b2913	0	0
TU_Ju_31308523_LB.exponential_2302	3058637	3059353	-	717	TTS	1	b2914	0	0
TU_Ju_31308523_LB.exponential_2303	3058637	3059458	-	822	TTS	1	b2914	0	0
TU_Ju_31308523_LB.exponential_2304	3067306	3068126	-	821	TTS	1	b2922	0	0
TU_Ju_31308523_LB.exponential_2305	3067306	3068146	-	841	TTS	1	b2922	0	0
TU_Ju_31308523_LB.exponential_2306	3067306	3068836	-	1531	TTS	2	b2923,b2922	0	0
TU_Ju_31308523_LB.exponential_2307	3067306	3069871	-	2566	TTS	3	b2924,b2923,b2922	0	0
TU_Ju_31308523_LB.exponential_2308	3067306	3069892	-	2587	TTS	3	b2924,b2923,b2922	0	0
TU_Ju_31308523_LB.exponential_2309	3068908	3069871	-	964	TTS	1	b2924	0	0
TU_Ju_31308523_LB.exponential_2310	3068908	3069892	-	985	TTS	1	b2924	0	0
TU_Ju_31308523_LB.exponential_2311	3070118	3072857	-	2740	TTS	2	b2926,b2925	0	0
TU_Ju_31308523_LB.exponential_2312	3070118	3073724	-	3607	TTS	3	b2927,b2926,b2925	0	0
TU_Ju_31308523_LB.exponential_2313	3070118	3073823	-	3706	TTS	3	b2927,b2926,b2925	0	0
TU_Ju_31308523_LB.exponential_2314	3079601	3081714	-	2114	TTS	1	b2935	0	0
TU_Ju_31308523_LB.exponential_2315	3081846	3082841	+	996	TTS	1	b2936	0	0
TU_Ju_31308523_LB.exponential_2316	3082572	3083886	-	1315	TTS	1	b2937	0	0
TU_Ju_31308523_LB.exponential_2317	3082572	3085928	-	3357	TTS	2	b2938,b2937	0	0
TU_Ju_31308523_LB.exponential_2318	3082572	3086409	-	3838	TTS	4	b4784,b2939,b2938,b2937	0	0
TU_Ju_31308523_LB.exponential_2319	3083826	3085928	-	2103	TTS	1	b2938	0	0
TU_Ju_31308523_LB.exponential_2320	3083826	3086409	-	2584	TTS	3	b4784,b2939,b2938	0	0
TU_Ju_31308523_LB.exponential_2321	3086566	3087907	+	1342	TTS	1	b2942	0	0
TU_Ju_31308523_LB.exponential_2322	3086647	3087907	+	1261	TTS	1	b2942	0	0
TU_Ju_31308523_LB.exponential_2323	3088139	3089715	+	1577	TTS	1	b2943	0	0
TU_Ju_31308523_LB.exponential_2324	3088254	3089715	+	1462	TTS	1	b2943	0	0
TU_Ju_31308523_LB.exponential_2325	3091068	3092910	+	1843	TTS	2	b2946,b2947	0	0
TU_Ju_31308523_LB.exponential_2326	3091068	3094202	+	3135	TTS	4	b2946,b2947,b2948,b2949	0	0
TU_Ju_31308523_LB.exponential_2327	3091496	3092910	+	1415	TTS	1	b2947	0	0
TU_Ju_31308523_LB.exponential_2328	3091496	3094202	+	2707	TTS	3	b2947,b2948,b2949	0	0
TU_Ju_31308523_LB.exponential_2329	3092899	3094202	+	1304	TTS	2	b2948,b2949	0	0
TU_Ju_31308523_LB.exponential_2330	3095060	3098535	+	3476	TTS	5	b2951,b2952,b2953,b2954,b2955	0	0
TU_Ju_31308523_LB.exponential_2331	3095662	3098535	+	2874	TTS	4	b2952,b2953,b2954,b2955	0	0
TU_Ju_31308523_LB.exponential_2332	3099648	3100751	-	1104	TTS	1	b2957	0	0
TU_Ju_31308523_LB.exponential_2333	3099648	3100789	-	1142	TTS	1	b2957	0	0
TU_Ju_31308523_LB.exponential_2334	3099648	3102389	-	2742	TTS	3	b2959,b2958,b2957	0	0
TU_Ju_31308523_LB.exponential_2335	3099648	3102886	-	3239	TTS	4	b2960,b2959,b2958,b2957	0	0
TU_Ju_31308523_LB.exponential_2336	3100859	3102389	-	1531	TTS	2	b2959,b2958	0	0
TU_Ju_31308523_LB.exponential_2337	3100859	3102886	-	2028	TTS	3	b2960,b2959,b2958	0	0
TU_Ju_31308523_LB.exponential_2338	3100859	3103100	-	2242	TTS	3	b2960,b2959,b2958	0	0
TU_Ju_31308523_LB.exponential_2339	3101641	3102389	-	749	TTS	1	b2959	0	0
TU_Ju_31308523_LB.exponential_2340	3101641	3102886	-	1246	TTS	2	b2960,b2959	0	0
TU_Ju_31308523_LB.exponential_2341	3101641	3103100	-	1460	TTS	2	b2960,b2959	0	0
TU_Ju_31308523_LB.exponential_2342	3102986	3104399	+	1414	TTS	2	b2961,b2962	0	0
TU_Ju_31308523_LB.exponential_2343	3102986	3105550	+	2565	TTS	3	b2961,b2962,b2963	0	0
TU_Ju_31308523_LB.exponential_2344	3103468	3104399	+	932	TTS	1	b2962	0	0
TU_Ju_31308523_LB.exponential_2345	3103468	3105550	+	2083	TTS	2	b2962,b2963	0	0
TU_Ju_31308523_LB.exponential_2346	3103797	3104399	+	603	TTS	1	b2962	0	0
TU_Ju_31308523_LB.exponential_2347	3103797	3105550	+	1754	TTS	2	b2962,b2963	0	0
TU_Ju_31308523_LB.exponential_2348	3103991	3104399	+	409	TTS	1	b2962	0	0
TU_Ju_31308523_LB.exponential_2349	3103991	3105550	+	1560	TTS	2	b2962,b2963	0	0
TU_Ju_31308523_LB.exponential_2350	3105519	3107013	+	1495	TTS	1	b2964	0	0
TU_Ju_31308523_LB.exponential_2351	3105650	3107013	+	1364	TTS	1	b2964	0	0
TU_Ju_31308523_LB.exponential_2352	3106978	3107811	-	834	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2353	3109387	3110479	+	1093	TTS	2	b2966,b2967	0	0
TU_Ju_31308523_LB.exponential_2354	3109523	3110479	+	957	TTS	2	b2966,b2967	0	0
TU_Ju_31308523_LB.exponential_2355	3110450	3111261	-	812	TTS	1	b2968	0	0
TU_Ju_31308523_LB.exponential_2356	3114463	3114798	-	336	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2357	3114463	3117200	-	2738	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2358	3114463	3119339	-	4877	TTS	1	b4466	0	0
TU_Ju_31308523_LB.exponential_2359	3121589	3124265	-	2677	TTS	2	b2977,b2976	0	0
TU_Ju_31308523_LB.exponential_2360	3121589	3124808	-	3220	TTS	2	b2977,b2976	0	0
TU_Ju_31308523_LB.exponential_2361	3121589	3125148	-	3560	TTS	2	b2977,b2976	0	0
TU_Ju_31308523_LB.exponential_2362	3136607	3138610	-	2004	TTS	1	b2988	0	0
TU_Ju_31308523_LB.exponential_2363	3147861	3148973	+	1113	TTS	1	b3001	0	0
TU_Ju_31308523_LB.exponential_2364	3148943	3149496	-	554	TTS	1	b3002	0	0
TU_Ju_31308523_LB.exponential_2365	3148943	3149697	-	755	TTS	1	b3002	0	0
TU_Ju_31308523_LB.exponential_2366	3149635	3150582	+	948	TTS	1	b3003	0	0
TU_Ju_31308523_LB.exponential_2367	3150546	3152016	-	1471	TTS	2	b3006,b3005	0	0
TU_Ju_31308523_LB.exponential_2368	3152207	3154263	+	2057	TTS	2	b3008,b3009	0	0
TU_Ju_31308523_LB.exponential_2369	3153528	3154263	+	736	TTS	1	b3009	0	0
TU_Ju_31308523_LB.exponential_2370	3155302	3156604	+	1303	TTS	1	b3011	0	0
TU_Ju_31308523_LB.exponential_2371	3155302	3157493	+	2192	TTS	2	b3011,b3012	0	0
TU_Ju_31308523_LB.exponential_2372	3156571	3157493	+	923	TTS	1	b3012	0	0
TU_Ju_31308523_LB.exponential_2373	3157452	3157735	-	284	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2374	3157452	3158060	-	609	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2375	3157452	3158574	-	1123	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2376	3161222	3162917	-	1696	TTS	1	b3017	0	0
TU_Ju_31308523_LB.exponential_2377	3161222	3163566	-	2345	TTS	2	b3018,b3017	0	0
TU_Ju_31308523_LB.exponential_2378	3161222	3166021	-	4800	TTS	3	b3019,b3018,b3017	0	0
TU_Ju_31308523_LB.exponential_2379	3163638	3164598	-	961	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2380	3163638	3164981	-	1344	TTS	0		0	0
TU_Ju_31308523_LB.exponential_2381	3163638	3166021	-	2384	TTS	1	b3019	0	0
TU_Ju_31308523_LB.exponential_2382	3163638	3167746	-	4109	TTS	2	b3020,b3019	0	0
TU_Ju_31308523_LB.exponential_2383	3167720	3168562	-	843	TTS	2	b3022,b3021	0	0
TU_Ju_31308523_LB.exponential_2384	3167720	3169709	-	1990	TTS	4	b3024,b3023,b3022,b3021	0	0
TU_Ju_31308523_LB.exponential_2385	3168684	3169709	-	1026	TTS	2	b3024,b3023	0	0
TU_Ju_31308523_LB.exponential_2386	3168684	3169751	-	1068	TTS	2	b3024,b3023	0	0
TU_Ju_31308523_LB.exponential_2387	3169249	3169709	-	461	TTS	1	b3024	0	0
TU_Ju_31308523_LB.exponential_2388	3169249	3169751	-	503	TTS	1	b3024	0	0
TU_Ju_31308523_LB.exponential_2389	3169800	3171878	+	2079	TTS	2	b3025,b3026	0	0
